,X30,X90,X180,X360,X720,X1080,X1800,X2520,X3600
31.03.2015,8.6996,8.7196,8.7393,8.748,8.6939,8.6178,8.4906,8.4093,8.3485
1.04.2015,8.8254,8.8104,8.7871,8.7431,8.6626,8.5936,8.4844,8.4056,8.3233
2.04.2015,8.7788,8.79,8.7983,8.7876,8.7041,8.6032,8.4289,8.3005,8.1695
3.04.2015,8.3466,8.4367,8.5439,8.6536,8.6399,8.5345,8.3341,8.2005,8.1013
6.04.2015,8.6758,8.6937,8.7083,8.7009,8.6031,8.4845,8.2934,8.173,8.0837
7.04.2015,8.9324,8.9169,8.8912,8.8341,8.7099,8.5938,8.4109,8.283,8.1579
8.04.2015,9.3901,9.2857,9.1508,8.9515,8.7239,8.589,8.4055,8.2798,8.1455
9.04.2015,9.6016,9.4773,9.3125,9.0717,8.8175,8.6766,8.4954,8.3769,8.2549
10.04.2015,9.42,9.3503,9.2542,9.108,8.9158,8.7841,8.5989,8.4779,8.3642
13.04.2015,9.3381,9.2849,9.2154,9.1094,8.9775,8.8888,8.7548,8.6515,8.5254
14.04.2015,9.4473,9.3849,9.3043,9.1848,9.0473,8.9624,8.8435,8.7571,8.6573
15.04.2015,9.1364,9.1635,9.1941,9.2247,9.2122,9.1677,9.0659,8.9658,8.8245
16.04.2015,8.8425,8.9647,9.1197,9.3203,9.4468,9.4406,9.3213,9.1426,8.8303
17.04.2015,8.4364,8.6577,8.9187,9.2642,9.5163,9.5497,9.4417,9.2378,8.8595
20.04.2015,8.6015,8.805,9.0523,9.3648,9.5511,9.5327,9.3646,9.1474,8.802
21.04.2015,9.4127,9.5319,9.6683,9.811,9.7904,9.6454,9.3384,9.074,8.7563
22.04.2015,8.4202,8.779,9.2097,9.7346,9.9851,9.8934,9.5862,9.3144,9.0189
24.04.2015,9.5539,9.7131,9.9052,10.1118,10.1379,10.01,9.735,9.5236,9.3163
27.04.2015,8.6204,8.9438,9.338,9.8399,10.1604,10.1698,9.9987,9.7646,9.3981
28.04.2015,9.4038,9.5199,9.6564,9.8133,9.8544,9.7803,9.5895,9.408,9.1705
29.04.2015,8.7803,9.0218,9.3164,9.6771,9.8836,9.8598,9.6917,9.5003,9.2299
30.04.2015,8.786,9.0427,9.3386,9.7083,9.9129,9.8818,9.7015,9.5058,9.2388
4.05.2015,9.2426,9.4555,9.7077,10.0038,10.1184,10.0368,9.8124,9.6212,9.4142
5.05.2015,9.1947,9.4272,9.7019,10.0215,10.1348,10.0346,9.7776,9.5663,9.3476
6.05.2015,9.2721,9.4862,9.7473,10.0471,10.1389,10.0287,9.761,9.5473,9.3324
7.05.2015,9.6512,9.7882,9.9519,10.123,10.1303,10.0092,9.7496,9.5414,9.3191
8.05.2015,9.8364,9.8938,9.9543,10.0096,9.9676,9.8671,9.6585,9.4734,9.2367
11.05.2015,9.5422,9.6408,9.7507,9.8552,9.8067,9.6674,9.4028,9.2065,9.0126
12.05.2015,9.4452,9.5446,9.6574,9.7725,9.7552,9.6476,9.4378,9.282,9.1323
13.05.2015,8.8537,9.0043,9.1871,9.3947,9.4545,9.3778,9.2006,9.0695,8.9556
14.05.2015,9.3648,9.4201,9.4798,9.5201,9.4357,9.3058,9.0955,8.9745,8.9114
15.05.2015,8.6803,8.8882,9.1213,9.3901,9.474,9.3856,9.1833,9.0456,8.9513
18.05.2015,7.9063,8.2613,8.685,9.1941,9.4512,9.4053,9.2165,9.0746,8.9771
20.05.2015,8.9231,9.0682,9.2421,9.4321,9.4634,9.3698,9.182,9.0626,8.9911
21.05.2015,8.8266,8.999,9.2083,9.44,9.5122,9.4372,9.2587,9.1275,9.0174
22.05.2015,8.7508,8.9609,9.1964,9.4689,9.5615,9.4832,9.2939,9.1585,9.054
25.05.2015,9.0385,9.171,9.3258,9.501,9.5548,9.497,9.3574,9.251,9.1515
26.05.2015,9.3234,9.466,9.6304,9.808,9.8316,9.7346,9.5317,9.3822,9.2451
27.05.2015,9.3289,9.458,9.6119,9.7771,9.7934,9.6949,9.481,9.3091,9.1244
28.05.2015,9.5025,9.6113,9.7381,9.8602,9.8327,9.7123,9.477,9.3011,9.1284
29.05.2015,10.0147,10.0063,9.9862,9.9253,9.7648,9.6105,9.3707,9.2123,9.074
1.06.2015,9.6222,9.6952,9.7717,9.8365,9.7711,9.6457,9.4203,9.2594,9.1072
2.06.2015,9.4582,9.5463,9.6411,9.7306,9.6873,9.572,9.3607,9.2097,9.0702
3.06.2015,9.9778,9.9497,9.9095,9.8328,9.6928,9.5723,9.3785,9.234,9.0737
4.06.2015,9.7501,9.7968,9.8449,9.8751,9.7911,9.6666,9.4449,9.2803,9.1115
5.06.2015,9.8789,9.8991,9.9149,9.9085,9.8158,9.705,9.5172,9.3813,9.2438
8.06.2015,9.3604,9.5695,9.8075,10.083,10.1817,10.1145,9.935,9.79,9.6449
9.06.2015,9.3096,9.5213,9.7628,10.0438,10.1504,10.089,9.9185,9.7778,9.6345
10.06.2015,9.3915,9.5824,9.7975,10.0392,10.1008,10.0148,9.8211,9.6803,9.561
11.06.2015,9.452,9.5876,9.7431,9.9076,9.9085,9.8033,9.5971,9.4551,9.3407
12.06.2015,9.8141,9.8825,9.9533,10.015,9.9662,9.864,9.6761,9.5378,9.4005
15.06.2015,10.0303,10.0517,10.0707,10.0733,10.0044,9.9176,9.7719,9.6668,9.562
16.06.2015,9.851,9.9274,10.0118,10.1005,10.1008,10.0397,9.9091,9.7993,9.6717
17.06.2015,9.4933,9.6472,9.8334,10.0539,10.1545,10.1258,10.0104,9.8918,9.7346
18.06.2015,9.3818,9.5151,9.6856,9.9281,10.1188,10.1291,10.0299,9.8984,9.7003
19.06.2015,9.6038,9.6893,9.7928,9.9371,10.0486,10.0464,9.9603,9.8457,9.6631
22.06.2015,9.9577,9.9785,9.9996,10.0136,9.965,9.8804,9.732,9.6358,9.5623
23.06.2015,10.0607,10.0636,10.0617,10.0392,9.9464,9.8382,9.6696,9.5712,9.513
24.06.2015,10.2393,10.1994,10.1494,10.0533,9.8889,9.7593,9.5695,9.4516,9.3563
25.06.2015,9.7782,9.8097,9.8418,9.8704,9.8221,9.723,9.5365,9.4027,9.2778
26.06.2015,10.1158,10.0532,9.9744,9.8528,9.7091,9.6305,9.5214,9.4323,9.3106
29.06.2015,10.2426,10.1821,10.1042,9.9819,9.8327,9.744,9.6117,9.4976,9.3366
30.06.2015,10.3357,10.2498,10.1381,9.9718,9.7895,9.7015,9.5869,9.4904,9.3488
1.07.2015,10.0612,10.022,9.9672,9.8882,9.7933,9.7379,9.6424,9.5407,9.3732
2.07.2015,9.9303,9.9135,9.8895,9.8503,9.7907,9.7424,9.6514,9.5601,9.4214
3.07.2015,9.8998,9.8765,9.8465,9.7982,9.7324,9.6852,9.5999,9.5142,9.3818
6.07.2015,10.0519,9.9913,9.9144,9.8062,9.708,9.6765,9.6337,9.5725,9.4453
7.07.2015,9.7715,9.7606,9.747,9.7287,9.7145,9.7062,9.6674,9.5954,9.4457
8.07.2015,9.9127,9.8782,9.8326,9.7678,9.7093,9.6861,9.6381,9.5644,9.4159
9.07.2015,9.8484,9.8181,9.7779,9.7219,9.6669,9.6413,9.5894,9.5167,9.3784
10.07.2015,9.9133,9.865,9.8072,9.7275,9.6643,9.6503,9.62,9.5537,9.4023
13.07.2015,9.8669,9.8454,9.8185,9.7816,9.7501,9.7375,9.7,9.6336,9.4953
14.07.2015,9.8323,9.8198,9.802,9.7698,9.7132,9.6614,9.5612,9.4612,9.3107
15.07.2015,9.3395,9.4057,9.4914,9.6064,9.6857,9.6729,9.5863,9.4806,9.3168
16.07.2015,9.0665,9.1769,9.3201,9.5074,9.6376,9.6237,9.5141,9.3935,9.2283
20.07.2015,9.3065,9.3881,9.4894,9.6223,9.7042,9.6779,9.5643,9.442,9.2687
21.07.2015,9.4198,9.4743,9.5435,9.64,9.7194,9.7215,9.6427,9.5066,9.2484
22.07.2015,9.4206,9.4944,9.5906,9.7219,9.8215,9.819,9.7344,9.6123,9.4038
23.07.2015,9.4677,9.5605,9.6807,9.8379,9.9472,9.9354,9.8365,9.7189,9.5454
24.07.2015,9.491,9.6126,9.7579,9.9546,10.0913,10.0779,9.9644,9.8365,9.6576
27.07.2015,9.5834,9.6754,9.7942,9.9669,10.1385,10.1947,10.1894,10.1065,9.9104
28.07.2015,10.0321,10.0619,10.0972,10.1372,10.1373,10.0929,9.988,9.8893,9.7578
29.07.2015,9.8112,9.8873,9.9777,10.0807,10.0814,9.9846,9.8098,9.722,9.7154
30.07.2015,10.3619,10.3218,10.2647,10.172,10.0367,9.9388,9.7959,9.6974,9.597
31.07.2015,9.8244,9.8667,9.9166,9.9722,9.9647,9.8963,9.7518,9.6358,9.5077
3.08.2015,9.9458,9.9679,9.9925,10.0146,9.9884,9.9283,9.8103,9.7176,9.6151
4.08.2015,9.877,9.9076,9.944,9.9863,9.9904,9.9498,9.8495,9.7516,9.6164
5.08.2015,9.8646,9.9113,9.9684,10.0332,10.0347,9.9713,9.8355,9.7293,9.6183
6.08.2015,10.1417,10.1371,10.1271,10.1,10.0272,9.9514,9.824,9.7301,9.6312
7.08.2015,10.4173,10.376,10.322,10.2314,10.0995,10.0036,9.8621,9.7621,9.6556
10.08.2015,10.6499,10.5497,10.4207,10.2328,10.0377,9.9498,9.8519,9.7869,9.7085
11.08.2015,10.3916,10.3382,10.2669,10.1544,10.0073,9.9113,9.7759,9.6788,9.5699
12.08.2015,10.4034,10.3557,10.2886,10.1791,10.0242,9.9185,9.7738,9.685,9.6104
13.08.2015,10.3559,10.3346,10.3008,10.2355,10.1108,10.0072,9.8746,9.8252,9.8472
14.08.2015,10.2894,10.2811,10.2683,10.241,10.1821,10.1241,10.0201,9.931,9.8154
17.08.2015,10.0635,10.1176,10.1829,10.262,10.2878,10.2437,10.1298,10.0265,9.8972
18.08.2015,9.221,9.5159,9.8863,10.3895,10.7781,10.8155,10.6744,10.4757,10.1748
19.08.2015,8.7988,9.1814,9.6779,10.346,10.8392,10.8611,10.6535,10.4142,10.1056
20.08.2015,8.4997,8.9855,9.6163,10.4422,11.04,11.0565,10.7804,10.4725,10.0851
21.08.2015,8.4919,9.0201,9.6491,10.4929,11.0662,11.0353,10.7049,10.3967,10.0771
24.08.2015,8.444,8.985,9.7111,10.6784,11.3545,11.3457,11.0042,10.6674,10.2951
25.08.2015,8.5197,9.0035,9.6404,10.4877,11.0783,11.0678,10.7518,10.4274,10.0424
26.08.2015,8.5191,9.0026,9.6262,10.4515,11.0133,10.9879,10.6705,10.3706,10.0497
27.08.2015,8.6549,9.1022,9.6752,10.4157,10.8989,10.8583,10.5517,10.2815,10.0191
28.08.2015,8.5731,9.0651,9.6468,10.4292,10.9496,10.9205,10.6229,10.3593,10.1066
31.08.2015,8.4221,8.9221,9.534,10.3624,10.9001,10.8641,10.5495,10.2764,10.0208
1.09.2015,7.6476,8.2989,9.0994,10.1944,10.9438,10.9431,10.614,10.3147,10.0373
2.09.2015,7.7877,8.422,9.2004,10.261,10.9734,10.9602,10.6284,10.3435,10.1034
3.09.2015,8.6529,9.1192,9.7113,10.5219,11.0513,11.0344,10.7531,10.4899,10.2189
4.09.2015,8.9128,9.3569,9.911,10.6686,11.1767,11.1735,10.9276,10.6883,10.4309
7.09.2015,8.74,9.2402,9.8535,10.689,11.259,11.2722,11.0606,10.8835,10.7587
8.09.2015,8.5066,9.074,9.7707,10.7232,11.381,11.3994,11.1337,10.8678,10.584
9.09.2015,8.7624,9.2626,9.8768,10.7166,11.3009,11.3218,11.0915,10.8516,10.5813
10.09.2015,8.8985,9.3563,9.9388,10.7544,11.2938,11.3201,11.1102,10.8855,10.6282
11.09.2015,9.2504,9.6553,10.1602,10.8608,11.3169,11.3237,11.1066,10.8746,10.5928
14.09.2015,9.5892,9.9253,10.3387,10.9135,11.3274,11.3703,11.2348,11.0438,10.7589
15.09.2015,9.4653,9.8582,10.3413,11.0085,11.4838,11.515,11.3013,11.0037,10.5388
16.09.2015,9.7974,10.0923,10.4549,10.9547,11.3184,11.3429,11.1652,10.9003,10.4609
17.09.2015,9.8041,10.1065,10.4909,11.0208,11.3867,11.4002,11.2055,10.9411,10.5288
18.09.2015,9.0599,9.4867,10.0193,10.7488,11.2508,11.2691,11.0319,10.738,10.3181
21.09.2015,9.4359,9.7859,10.2135,10.7928,11.1827,11.1815,10.9586,10.689,10.2985
22.09.2015,9.4939,9.8347,10.2541,10.8328,11.2612,11.3083,11.1507,10.9004,10.4836
23.09.2015,9.4625,9.8303,10.2827,10.9063,11.3668,11.4169,11.2565,11.0065,10.5985
28.09.2015,9.6249,10.0199,10.5042,11.1658,11.6357,11.6709,11.474,11.1955,10.758
29.09.2015,9.6879,10.0772,10.5605,11.2122,11.6476,11.6536,11.4434,11.2033,10.8826
30.09.2015,8.9491,9.4695,10.0955,10.9445,11.5456,11.5987,11.4133,11.1844,10.8853
1.10.2015,8.7918,9.3473,9.9837,10.8831,11.4958,11.5343,11.3163,11.0642,10.7486
2.10.2015,8.9029,9.4233,10.0384,10.8686,11.4623,11.5174,11.3315,11.0895,10.7556
5.10.2015,9.311,9.6909,10.1521,10.765,11.161,11.1542,10.9519,10.7466,10.5035
6.10.2015,9.3723,9.7099,10.1209,10.6709,11.0413,11.0517,10.883,10.6836,10.4105
7.10.2015,9.3089,9.6265,10.0268,10.5618,10.9203,10.9278,10.7601,10.5635,10.2949
8.10.2015,9.4491,9.7489,10.1188,10.6127,10.9225,10.9107,10.7228,10.5155,10.2392
9.10.2015,9.6716,9.9184,10.2057,10.5795,10.8028,10.7723,10.5903,10.4037,10.1624
12.10.2015,9.916,10.117,10.3589,10.6737,10.8561,10.8243,10.6567,10.4817,10.2465
13.10.2015,9.906,10.1131,10.365,10.7019,10.9301,10.935,10.8029,10.6201,10.3255
14.10.2015,10.2473,10.344,10.4643,10.6192,10.7025,10.674,10.5502,10.4061,10.1854
15.10.2015,9.7018,9.8726,10.0815,10.3548,10.51,10.485,10.3505,10.2137,10.038
16.10.2015,9.7675,9.9379,10.1354,10.3904,10.5386,10.5153,10.3893,10.2625,10.1009
19.10.2015,10.0691,10.176,10.3015,10.4539,10.5043,10.442,10.2864,10.1558,10.0075
20.10.2015,10.6673,10.5541,10.4186,10.243,10.1336,10.1246,10.1121,10.0498,9.8822
21.10.2015,10.9071,10.8271,10.7225,10.5674,10.4009,10.309,10.1803,10.0792,9.9461
22.10.2015,10.9631,10.8156,10.6302,10.3674,10.1356,10.0401,9.9278,9.8359,9.6967
23.10.2015,10.7419,10.6322,10.5017,10.3207,10.1609,10.0931,9.9938,9.8868,9.7005
26.10.2015,10.4595,10.4153,10.3594,10.2755,10.1804,10.118,10.0063,9.8923,9.7122
27.10.2015,10.3064,10.3154,10.3251,10.3333,10.3184,10.283,10.1847,10.0618,9.8532
28.10.2015,10.4266,10.4044,10.3747,10.3285,10.2685,10.2201,10.1171,9.9992,9.8034
30.10.2015,10.83,10.7237,10.5888,10.393,10.2029,10.1065,9.9734,9.8609,9.6994
2.11.2015,10.1346,10.089,10.0321,9.9427,9.8332,9.7563,9.6225,9.4957,9.3074
3.11.2015,9.9783,9.9754,9.9714,9.9641,9.949,9.9275,9.8629,9.7739,9.6136
4.11.2015,10.1626,10.1366,10.1025,10.0432,9.9541,9.8839,9.7691,9.676,9.5582
5.11.2015,10.1335,10.1205,10.103,10.0719,10.023,9.9776,9.8813,9.7765,9.61
6.11.2015,10.3952,10.3322,10.2614,10.1643,10.0984,10.0801,10.0388,9.9646,9.8067
9.11.2015,9.1461,9.3666,9.6279,9.9857,10.2472,10.2897,10.213,10.0583,9.7764
10.11.2015,9.6717,9.8006,9.953,10.1604,10.3075,10.3231,10.2493,10.1184,9.8805
11.11.2015,9.6606,9.7919,9.9462,10.1535,10.2904,10.292,10.1916,10.0371,9.7679
12.11.2015,9.3906,9.5573,9.7622,10.0466,10.2557,10.2907,10.211,10.0428,9.7231
13.11.2015,9.85,9.94,10.0414,10.1803,10.2648,10.2538,10.1482,9.9917,9.7172
16.11.2015,9.5981,9.7588,9.9473,10.1989,10.3615,10.363,10.2485,10.0777,9.7864
17.11.2015,10.1904,10.2316,10.278,10.3327,10.3405,10.2981,10.173,10.0239,9.7825
18.11.2015,9.9683,10.0607,10.1688,10.3125,10.4016,10.3923,10.2881,10.1317,9.8554
19.11.2015,10.0827,10.1468,10.2242,10.3215,10.3652,10.3363,10.2175,10.0631,9.806
20.11.2015,10.154,10.1944,10.2384,10.2924,10.3018,10.2626,10.1394,9.9878,9.7379
23.11.2015,10.0958,10.1596,10.2347,10.3364,10.404,10.3972,10.2965,10.1292,9.8153
24.11.2015,9.9479,10.0598,10.1959,10.3953,10.5829,10.6465,10.606,10.4268,10.0221
25.11.2015,10.1714,10.2345,10.3097,10.414,10.4918,10.4931,10.3951,10.2139,9.8613
26.11.2015,9.8852,10.0255,10.1988,10.4423,10.6334,10.6765,10.6092,10.4331,10.0739
27.11.2015,9.8431,10.0029,10.1849,10.4357,10.6052,10.6191,10.5193,10.3474,10.0367
30.11.2015,10.1674,10.2531,10.3606,10.5012,10.5992,10.6022,10.5089,10.3451,10.0371
1.12.2015,10.1228,10.217,10.3398,10.4941,10.582,10.5655,10.4509,10.2914,10.0203
2.12.2015,10.1888,10.2584,10.3484,10.464,10.538,10.5311,10.4361,10.2842,10.0061
3.12.2015,10.0976,10.1971,10.3235,10.4889,10.599,10.6022,10.5058,10.3408,10.0368
4.12.2015,9.6838,9.8983,10.1718,10.5194,10.7727,10.8166,10.7358,10.5617,10.2336
7.12.2015,9.8744,10.0576,10.2855,10.5791,10.7775,10.7951,10.6882,10.5047,10.1746
8.12.2015,9.6431,9.8871,10.1908,10.5827,10.8516,10.8865,10.7863,10.604,10.279
9.12.2015,9.432,9.7146,10.0786,10.5443,10.8531,10.885,10.7701,10.5832,10.2704
10.12.2015,9.4962,9.7789,10.138,10.6065,10.929,10.9805,10.884,10.6891,10.3362
11.12.2015,9.2285,9.5798,10.0282,10.5985,11.0234,11.12,11.065,10.8839,10.5292
14.12.2015,9.2049,9.5886,10.0672,10.6876,11.1301,11.219,11.1538,10.9812,10.663
15.12.2015,9.0514,9.4631,9.9763,10.6398,11.1084,11.1998,11.128,10.9483,10.6232
16.12.2015,9.4556,9.7516,10.1357,10.6381,11.0144,11.1049,11.0725,10.9291,10.6387
17.12.2015,9.5028,9.796,10.1684,10.6556,11.0024,11.0776,11.0295,10.8841,10.6061
18.12.2015,9.431,9.717,10.0801,10.5363,10.8643,10.9305,10.8695,10.7126,10.4166
21.12.2015,9.6231,9.8886,10.2176,10.6375,10.9211,10.9632,10.8812,10.7252,10.45
22.12.2015,9.4117,9.7379,10.145,10.6749,11.068,11.1662,11.143,11.0095,10.7367
23.12.2015,9.6682,9.9461,10.3043,10.7651,11.091,11.1551,11.0986,10.9537,10.6825
24.12.2015,9.687,9.9618,10.3102,10.7638,11.0847,11.1539,11.101,10.9488,10.6552
25.12.2015,9.6607,9.9461,10.3074,10.7586,11.0794,11.1443,11.0857,10.934,10.6476
28.12.2015,9.9418,10.1721,10.4568,10.8185,11.0626,11.1014,11.0357,10.9041,10.6682
29.12.2015,10.1039,10.2784,10.4952,10.7739,10.9731,11.0138,10.9691,10.8548,10.6326
30.12.2015,10.2024,10.3423,10.5233,10.7587,10.9363,10.979,10.9492,10.8477,10.6383
31.12.2015,10.121,10.332,10.5784,10.8856,11.0629,11.0627,10.9616,10.8322,10.636
4.01.2016,10.4184,10.54,10.6939,10.911,11.1153,11.2007,11.2236,11.1284,10.8744
5.01.2016,9.9596,10.1974,10.4914,10.8829,11.1887,11.2869,11.3103,11.2337,11.0427
6.01.2016,10.2507,10.4487,10.7034,11.0445,11.3184,11.4101,11.4363,11.3651,11.1804
7.01.2016,10.3336,10.5162,10.7534,11.0465,11.266,11.3287,11.3367,11.2841,11.1655
8.01.2016,10.343,10.5101,10.7209,10.984,11.1797,11.2364,11.2499,11.2157,11.1354
11.01.2016,10.1754,10.3893,10.6537,11.0056,11.2856,11.3853,11.4393,11.4109,11.3072
12.01.2016,10.1173,10.3631,10.6636,11.0521,11.328,11.4035,11.4244,11.3935,11.3234
13.01.2016,10.312,10.4861,10.7057,10.9852,11.1705,11.2067,11.1871,11.1325,11.0368
14.01.2016,10.4404,10.5775,10.7499,10.9804,11.1604,11.2236,11.2511,11.2192,11.1261
15.01.2016,10.4508,10.5864,10.7536,10.976,11.1497,11.21,11.2348,11.2029,11.1116
18.01.2016,10.9775,10.9792,10.9883,11.0242,11.1228,11.2071,11.2971,11.2985,11.2051
19.01.2016,11.0175,11.0582,11.1104,11.186,11.2648,11.304,11.3247,11.2965,11.2068
20.01.2016,10.9789,11.0389,11.1139,11.2075,11.2644,11.2695,11.2454,11.2062,11.1394
21.01.2016,10.8345,10.921,11.0279,11.1644,11.2533,11.2708,11.2556,11.2164,11.1438
22.01.2016,10.5851,10.7089,10.8583,11.046,11.1637,11.1851,11.1728,11.144,11.099
25.01.2016,10.8674,10.9321,11.0084,11.0971,11.1333,11.1222,11.09,11.0701,11.0618
26.01.2016,10.8598,10.9544,11.0639,11.1847,11.2129,11.1772,11.1166,11.1012,11.1387
27.01.2016,10.7473,10.8501,10.974,11.1125,11.1514,11.1179,11.0566,11.0395,11.0747
28.01.2016,10.7804,10.8691,10.9714,11.077,11.0744,11.0155,10.9265,10.903,10.9487
29.01.2016,10.7411,10.8124,10.8942,10.9823,10.9937,10.9584,10.8989,10.877,10.8933
1.02.2016,10.6618,10.7812,10.9136,11.0567,11.0819,11.0293,10.9327,10.8869,10.8865
2.02.2016,10.6253,10.7497,10.892,11.0462,11.0811,11.0321,10.9355,10.8827,10.8653
3.02.2016,10.7019,10.8028,10.915,11.0249,11.0088,10.9286,10.7929,10.7205,10.6915
4.02.2016,10.7128,10.8018,10.8992,10.989,10.953,10.8622,10.7134,10.6332,10.5972
5.02.2016,10.6924,10.7846,10.8908,10.9948,10.978,10.8978,10.7526,10.6586,10.5839
8.02.2016,10.6345,10.7616,10.9019,11.052,11.0742,11.0129,10.8907,10.8123,10.7558
9.02.2016,10.6618,10.7792,10.913,11.0572,11.0892,11.042,10.9421,10.8748,10.8224
10.02.2016,10.856,10.9189,10.9866,11.0444,11.0045,10.9266,10.797,10.7193,10.6653
11.02.2016,10.6643,10.7824,10.9161,11.0573,11.0759,11.0168,10.8968,10.8149,10.7469
12.02.2016,10.7195,10.8165,10.929,11.0421,11.0383,10.9682,10.8335,10.7397,10.6545
15.02.2016,10.8887,10.9555,11.0281,11.1019,11.0994,11.0505,10.9464,10.8585,10.7515
16.02.2016,10.9619,11.0183,11.0792,11.1326,11.1019,11.034,10.9114,10.8219,10.7297
17.02.2016,10.9806,11.042,11.1096,11.1734,11.1579,11.1039,11.0064,10.9414,10.8852
18.02.2016,10.7269,10.8668,11.0251,11.1923,11.2189,11.1573,11.0338,10.9557,10.9026
19.02.2016,10.5586,10.7127,10.8918,11.0948,11.1694,11.1396,11.0506,10.9799,10.9107
22.02.2016,10.6097,10.7568,10.9185,11.0903,11.1202,11.0579,10.9289,10.8418,10.7709
23.02.2016,10.5133,10.6796,10.8672,11.0626,11.093,11.0193,10.8751,10.7855,10.7268
24.02.2016,10.2495,10.4736,10.7315,11.0188,11.1281,11.0906,10.9741,10.8818,10.7932
25.02.2016,10.2156,10.4229,10.6616,10.9298,11.0314,10.9971,10.8818,10.782,10.6785
26.02.2016,10.217,10.4123,10.645,10.9032,10.9947,10.9518,10.8202,10.7037,10.5738
29.02.2016,10.3504,10.5095,10.6907,10.8851,10.9436,10.8964,10.7703,10.6597,10.535
1.03.2016,10.3288,10.4808,10.6534,10.8366,10.8857,10.8349,10.7065,10.5983,10.4794
2.03.2016,10.4844,10.6013,10.7385,10.8828,10.9168,10.8701,10.7545,10.653,10.5335
3.03.2016,10.438,10.5156,10.6037,10.6833,10.6697,10.6104,10.5059,10.4439,10.4117
4.03.2016,10.0573,10.2387,10.4348,10.6446,10.6986,10.6446,10.5219,10.4392,10.3853
7.03.2016,10.3485,10.4654,10.5943,10.7189,10.715,10.6432,10.512,10.4336,10.3924
8.03.2016,10.5107,10.5563,10.6038,10.6394,10.6014,10.5404,10.4449,10.3948,10.3792
9.03.2016,10.3411,10.4156,10.4984,10.569,10.5344,10.4593,10.3418,10.2851,10.2819
10.03.2016,10.3986,10.4329,10.4658,10.4697,10.3782,10.2791,10.1462,10.0999,10.1378
11.03.2016,10.0894,10.2199,10.3594,10.4779,10.4449,10.3473,10.1946,10.1305,10.1547
14.03.2016,10.4479,10.4798,10.5061,10.4978,10.3811,10.2621,10.1089,10.0631,10.1251
15.03.2016,10.4925,10.4993,10.4985,10.4684,10.3649,10.273,10.1656,10.148,10.2287
16.03.2016,10.3528,10.406,10.4621,10.4994,10.4416,10.3629,10.26,10.2339,10.2926
17.03.2016,10.4086,10.3845,10.3491,10.2881,10.1874,10.1143,10.0343,10.0232,10.0853
18.03.2016,10.2759,10.2777,10.2728,10.2437,10.1597,10.0888,10.0129,10.0131,10.1032
21.03.2016,10.7905,10.6409,10.4653,10.2554,10.1059,10.0552,10.036,10.0669,10.1555
22.03.2016,10.5928,10.4905,10.3703,10.2264,10.1237,10.0906,10.0873,10.1255,10.2202
23.03.2016,10.5318,10.4515,10.3518,10.2268,10.1215,10.0761,10.0532,10.0824,10.1785
24.03.2016,10.4953,10.4322,10.3521,10.249,10.146,10.0959,10.0713,10.1139,10.2495
25.03.2016,10.8073,10.6508,10.4751,10.2608,10.1058,10.0528,10.0425,10.0979,10.2405
28.03.2016,10.6554,10.5323,10.3873,10.2124,10.0815,10.0345,10.0226,10.0688,10.1931
29.03.2016,10.6457,10.5153,10.3626,10.1811,10.0517,10.0095,10.0055,10.0559,10.181
30.03.2016,10.4951,10.3866,10.253,10.0877,9.9527,9.897,9.8752,9.9222,10.0612
31.03.2016,10.5496,10.413,10.2553,10.0647,9.9224,9.8687,9.8466,9.8841,9.9953
1.04.2016,10.1417,10.1166,10.083,10.0337,9.9724,9.9355,9.9092,9.9298,10.0122
4.04.2016,10.4045,10.2773,10.1295,9.9561,9.8376,9.798,9.7821,9.8034,9.8657
5.04.2016,10.2056,10.1356,10.054,9.9576,9.8899,9.8664,9.8577,9.8733,9.9179
6.04.2016,10.2671,10.1894,10.0988,9.9917,9.9163,9.8898,9.88,9.8976,9.948
7.04.2016,10.2644,10.1903,10.1106,10.0134,9.9498,9.9317,9.9318,9.954,10.0054
8.04.2016,9.9003,9.9236,9.9474,9.9682,9.9641,9.9527,9.9436,9.9561,10.0018
11.04.2016,9.7804,9.8048,9.8272,9.8338,9.7877,9.7412,9.6958,9.7097,9.8022
12.04.2016,9.3865,9.4858,9.5922,9.6871,9.6768,9.6285,9.5726,9.5878,9.703
13.04.2016,9.3121,9.3796,9.4501,9.5066,9.4817,9.4398,9.4145,9.4702,9.6545
14.04.2016,9.4417,9.4277,9.4085,9.3783,9.3402,9.3237,9.3408,9.4092,9.5698
15.04.2016,8.8921,9.0018,9.1278,9.2516,9.2913,9.2834,9.2826,9.3264,9.4536
18.04.2016,8.8822,8.9614,9.0504,9.1456,9.1936,9.2064,9.2333,9.2804,9.382
19.04.2016,8.7765,8.9055,9.0509,9.1974,9.2443,9.2327,9.2183,9.2459,9.3486
20.04.2016,8.6801,8.7957,8.9241,9.0559,9.1047,9.0994,9.087,9.1005,9.1618
21.04.2016,9.0991,9.0965,9.0944,9.0954,9.1069,9.1209,9.1503,9.1801,9.2246
22.04.2016,8.9878,9.0246,9.0678,9.1135,9.1392,9.1473,9.1596,9.1763,9.2096
25.04.2016,9.175,9.1986,9.2234,9.2442,9.2401,9.2301,9.2268,9.2474,9.308
26.04.2016,9.0844,9.1208,9.1588,9.1898,9.1801,9.1602,9.1443,9.1631,9.2346
